SMILES,canonical_smiles,Activity Comment,Protein Target Name
CCc1ccc(-c2ccc(SCC(=O)NCC3CCCO3)nn2)cc1,CCc1ccc(cc1)c1ccc(nn1)SCC(=O)NCC1CCCO1,0,NRF2
O=C(NNc1nc2cc3c(cc2s1)OCCO3)c1ccccc1,O=C(c1ccccc1)NNc1nc2c(s1)cc1c(c2)OCCO1,0,NRF2
COc1ccc(OC)c(S(=O)(=O)Nc2cccc(-c3ccc4nncn4n3)c2)c1,COc1ccc(cc1S(=O)(=O)Nc1cccc(c1)c1ccc2n(n1)cnn2)OC,0,NRF2
CCOC(=O)N1CCN(C(=O)CSc2ccc3nnc(-c4ccncc4)n3n2)CC1,CCOC(=O)N1CCN(CC1)C(=O)CSc1ccc2n(n1)c(nn2)c1ccncc1,0,NRF2
COc1ccc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2C)cc1,COc1ccc(cc1)NC(=O)CSc1nc2c3ccccc3[nH]c2c(=O)n1C,0,NRF2
CCOC(=O)Cc1csc(NC(=O)c2cc(=O)c3ccccc3o2)n1,CCOC(=O)Cc1csc(n1)NC(=O)c1cc(=O)c2c(o1)cccc2,0,NRF2
O=C(Nc1ccc2c(c1)C(=O)NC2=O)c1ccc(S(=O)(=O)N2CCCC2)cc1,O=C(c1ccc(cc1)S(=O)(=O)N1CCCC1)Nc1ccc2c(c1)C(=O)NC2=O,0,NRF2
COc1ccc(NC(=O)CSc2nnc(NC(=O)c3ccco3)s2)cc1,COc1ccc(cc1)NC(=O)CSc1nnc(s1)NC(=O)c1ccco1,0,NRF2
Cc1ccc2cc(CCNC(=O)C(=O)c3c[nH]c4ccccc34)c(=O)[nH]c2c1,Cc1ccc2c(c1)[nH]c(=O)c(c2)CCNC(=O)C(=O)c1c[nH]c2c1cccc2,0,NRF2
COc1ccc(-c2csc(NC(=O)c3ccc(N4C(=O)CCC4=O)cc3)n2)cc1,COc1ccc(cc1)c1csc(n1)NC(=O)c1ccc(cc1)N1C(=O)CCC1=O,0,NRF2
Cc1cc(NC(=O)Cn2cnc3c(nnn3-c3ccc(C)c(Cl)c3)c2=O)no1,Cc1onc(c1)NC(=O)Cn1cnc2c(c1=O)nnn2c1ccc(c(c1)Cl)C,0,NRF2
CCc1ccc(-c2ccc(SCC(=O)Nc3nnc(C)s3)nn2)cc1,CCc1ccc(cc1)c1ccc(nn1)SCC(=O)Nc1nnc(s1)C,0,NRF2
NC(=O)CSc1nnc2ccc(-c3ccc(Cl)cc3)nn12,NC(=O)CSc1nnc2n1nc(cc2)c1ccc(cc1)Cl,0,NRF2
O=C(Cc1cccs1)Nc1nnc(-c2ccc(F)cc2)s1,O=C(Cc1cccs1)Nc1nnc(s1)c1ccc(cc1)F,0,NRF2
CCSc1nnc(NC(=O)CSC2=NN3CCCC(=O)N=C3S2)s1,CCSc1nnc(s1)NC(=O)CSC1=NN2C(=NC(=O)CCC2)S1,0,NRF2
NC(=O)CSc1nnc2ccc(-c3ccco3)nn12,NC(=O)CSc1nnc2n1nc(cc2)c1ccco1,0,NRF2
Cc1csc(NC(=O)CSc2ccc(-c3ccc(F)cc3)nn2)n1,O=C(Nc1scc(n1)C)CSc1ccc(nn1)c1ccc(cc1)F,0,NRF2
CCc1nnc(NC(=O)CSc2nnc(CNC(=O)c3ccc(OC)c(OC)c3)o2)s1,CCc1nnc(s1)NC(=O)CSc1nnc(o1)CNC(=O)c1ccc(c(c1)OC)OC,0,NRF2
COc1ccc(-n2nnc3c(=O)n(CC(=O)Nc4cc(C)on4)cnc32)cc1,COc1ccc(cc1)n1nnc2c1ncn(c2=O)CC(=O)Nc1noc(c1)C,0,NRF2
COc1ccc2nc(NNC(=O)COc3ccccc3)sc2c1,COc1ccc2c(c1)sc(n2)NNC(=O)COc1ccccc1,0,NRF2
O=C(Cn1cnc2c(nnn2Cc2ccc(F)cc2)c1=O)Nc1cccc(F)c1,Fc1ccc(cc1)Cn1nnc2c1ncn(c2=O)CC(=O)Nc1cccc(c1)F,0,NRF2
Cc1nnc2sc(SCC(=O)N3CCc4ccccc43)nn2c1=O,O=C(N1CCc2c1cccc2)CSc1nn2c(s1)nnc(c2=O)C,0,NRF2
Cc1cc(NC(=O)CSc2ncnc3c2cnn3-c2cccc(Cl)c2)no1,O=C(Nc1noc(c1)C)CSc1ncnc2c1cnn2c1cccc(c1)Cl,0,NRF2
O=C(CSc1nnc(NC(=O)c2ccc3c(c2)OCO3)s1)NCc1ccco1,O=C(CSc1nnc(s1)NC(=O)c1ccc2c(c1)OCO2)NCc1ccco1,0,NRF2
COc1cccc(-n2nnc3c(=O)n(CC(=O)Nc4ccccc4C)cnc32)c1,COc1cccc(c1)n1nnc2c1ncn(c2=O)CC(=O)Nc1ccccc1C,0,NRF2
O=C(O)c1ccc(N2C(=O)C(=CC=Cc3ccccc3)SC2=S)cc1,S=C1SC(=CC=Cc2ccccc2)C(=O)N1c1ccc(cc1)C(=O)O,0,NRF2
COc1ccccc1-c1nnc(NC(=O)CSc2nncn2C)s1,COc1ccccc1c1nnc(s1)NC(=O)CSc1nncn1C,0,NRF2
O=C1NC(=O)c2cc(NC(=O)C3COc4ccccc4O3)ccc21,O=C(C1COc2c(O1)cccc2)Nc1ccc2c(c1)C(=O)NC2=O,0,NRF2
O=C(CSc1nnc(NC(=O)c2ccco2)s1)NCc1ccc2c(c1)OCO2,O=C(NCc1ccc2c(c1)OCO2)CSc1nnc(s1)NC(=O)c1ccco1,0,NRF2
NC(=O)c1oc2ccccc2c1NC(=O)C1COc2ccccc2O1,O=C(C1COc2c(O1)cccc2)Nc1c(oc2c1cccc2)C(=O)N,0,NRF2
Cc1ccc(NC(=O)CC2SC(=NN=C3NC(=O)CS3)NC2=O)cc1,O=C(Nc1ccc(cc1)C)CC1SC(=NN=C2SCC(=O)N2)NC1=O,0,NRF2
COc1ccc(C(=O)NCc2nnc(SCC(=O)Nc3nnc(C)s3)o2)cc1OC,COc1cc(ccc1OC)C(=O)NCc1nnc(o1)SCC(=O)Nc1nnc(s1)C,0,NRF2
O=C(NNc1nc2c(F)cc(F)cc2s1)c1ccccc1,Fc1cc(F)c2c(c1)sc(n2)NNC(=O)c1ccccc1,0,NRF2
CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)N(C)C)cc1)c1nc2cc3c(cc2s1)OCO3.Cl,CN(CCCN(C(=O)c1ccc(cc1)S(=O)(=O)N(C)C)c1sc2c(n1)cc1c(c2)OCO1)C.Cl,0,NRF2
CC(=O)c1sc(NN=Cc2cccc(O)c2)nc1C,Oc1cccc(c1)C=NNc1nc(c(s1)C(=O)C)C,0,NRF2
Cc1ccc(N2C(=O)CSC2=S)cc1C,O=C1CSC(=S)N1c1ccc(c(c1)C)C,0,NRF2
O=c1[nH]c(SCc2ccccc2Cl)nc2[nH]ncc12,Clc1ccccc1CSc1[nH]c(=O)c2c(n1)[nH]nc2,0,NRF2
O=C(C=Cc1ccccc1Cl)Nc1ccc2c(c1)C(=O)NC2=O,O=C(Nc1ccc2c(c1)C(=O)NC2=O)C=Cc1ccccc1Cl,0,NRF2
O=C(CSc1nnc(NC(=O)Cc2ccccc2)s1)NCc1ccco1,O=C(CSc1nnc(s1)NC(=O)Cc1ccccc1)NCc1ccco1,0,NRF2
Cc1ccccc1C1NC(=S)NC2=C1C(=O)CCC2,S=C1NC2=C(C(N1)c1ccccc1C)C(=O)CCC2,0,NRF2
O=C(CSc1nnc(NC(=O)c2ccco2)s1)Nc1ccc(F)cc1,O=C(Nc1ccc(cc1)F)CSc1nnc(s1)NC(=O)c1ccco1,0,NRF2
Cc1cccc(NC(=O)CSc2nc3c([nH]c4ccccc43)c(=O)n2C)c1,O=C(Nc1cccc(c1)C)CSc1nc2c(c(=O)n1C)[nH]c1c2cccc1,0,NRF2
Cc1nnc(SCC(=O)c2ccc(Cl)cc2)n(N)c1=O,Clc1ccc(cc1)C(=O)CSc1nnc(c(=O)n1N)C,0,NRF2
CCC(=O)NNc1nc2c(F)cccc2s1,CCC(=O)NNc1sc2c(n1)c(F)ccc2,0,NRF2
COc1cccc(-n2nnc3c(=O)n(CC(=O)Nc4ccc(C)cc4)cnc32)c1,COc1cccc(c1)n1nnc2c1ncn(c2=O)CC(=O)Nc1ccc(cc1)C,0,NRF2
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3cc4c(=O)n5ccccc5nc4s3)cc2)nc(C)n1,Cc1nc(C)nc(c1)NS(=O)(=O)c1ccc(cc1)NC(=O)c1sc2c(c1)c(=O)n1c(n2)cccc1,0,NRF2
Cl.Fc1ccc(Nc2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,Fc1ccc(cc1)Nc1nc(nc(n1)N1CCOCC1)N1CCOCC1.Cl,0,NRF2
O=C(Nc1cccc2c1C(=O)NC2=O)c1ccc(N2C(=O)CCC2=O)cc1,O=C(c1ccc(cc1)N1C(=O)CCC1=O)Nc1cccc2c1C(=O)NC2=O,0,NRF2
Cn1c(=O)[nH]c(=O)c2c1nc(Br)n2CC(O)COc1ccc(Cl)cc1,OC(Cn1c(Br)nc2c1c(=O)[nH]c(=O)n2C)COc1ccc(cc1)Cl,0,NRF2
COc1ccc(-n2nnc3c(SCC(=O)Nc4ccccc4F)ncnc32)cc1,COc1ccc(cc1)n1nnc2c1ncnc2SCC(=O)Nc1ccccc1F,0,NRF2
CC(=O)Nc1nc(-c2cc([N+](=O)[O-])cs2)cs1,CC(=O)Nc1scc(n1)c1scc(c1)[N+](=O)[O-],0,NRF2
CCOc1ccc(C=NNC(=O)CNC(=O)c2ccc(S(=O)(=O)N3CCOCC3)cc2)cc1,CCOc1ccc(cc1)C=NNC(=O)CNC(=O)c1ccc(cc1)S(=O)(=O)N1CCOCC1,0,NRF2
COc1ccc(-c2ccc(SCC(=O)N3CCN(c4ccccc4)CC3)nn2)cc1,COc1ccc(cc1)c1ccc(nn1)SCC(=O)N1CCN(CC1)c1ccccc1,0,NRF2
Cc1ccc(CNc2ncnc(N)c2[N+](=O)[O-])cc1,Cc1ccc(cc1)CNc1ncnc(c1[N+](=O)[O-])N,0,NRF2
COc1cc(C(=O)N(c2ccc(C)c(C)c2)C2C=CS(=O)(=O)C2)cc(OC)c1OC,COc1cc(cc(c1OC)OC)C(=O)N(C1C=CS(=O)(=O)C1)c1ccc(c(c1)C)C,0,NRF2
Cc1ccc(-n2ncc3c(=O)n(CC(=O)N4CCN(c5ccccc5)CC4)cnc32)cc1C,O=C(N1CCN(CC1)c1ccccc1)Cn1cnc2c(c1=O)cnn2c1ccc(c(c1)C)C,0,NRF2
NC(=O)COC(=O)c1cccc2c1-c1ccccc1C2=O,NC(=O)COC(=O)c1cccc2c1-c1ccccc1C2=O,0,NRF2
Cc1ccc(S(=O)(=O)N2CCCC2CNC(=O)C(=O)Nc2ccccc2)cc1,Cc1ccc(cc1)S(=O)(=O)N1CCCC1CNC(=O)C(=O)Nc1ccccc1,0,NRF2
CC(C)(C)c1ccc(C(=O)NCC2CCCN2S(=O)(=O)c2ccccc2)cc1,O=C(c1ccc(cc1)C(C)(C)C)NCC1CCCN1S(=O)(=O)c1ccccc1,0,NRF2
O=C(NCCc1ccccc1)C(=O)NCC1CCCN1S(=O)(=O)c1ccccc1,O=C(C(=O)NCCc1ccccc1)NCC1CCCN1S(=O)(=O)c1ccccc1,0,NRF2
Cc1cccc(NC(=O)C(=O)NCC2CCCN2S(=O)(=O)c2ccccc2)c1,Cc1cccc(c1)NC(=O)C(=O)NCC1CCCN1S(=O)(=O)c1ccccc1,0,NRF2
COc1ccc(C(=O)NCC(c2ccc3c(c2)OCO3)N2CCN(c3ccc(OC)cc3)CC2)cc1,COc1ccc(cc1)N1CCN(CC1)C(c1ccc2c(c1)OCO2)CNC(=O)c1ccc(cc1)OC,0,NRF2
Cc1cc(S(=O)(=O)NCC(c2ccc3c(c2)OCO3)N2CCOCC2)ccc1F,Cc1cc(ccc1F)S(=O)(=O)NCC(c1ccc2c(c1)OCO2)N1CCOCC1,0,NRF2
CCNc1nc(NCC)n2c(SCC(=O)Nc3ccc(NC(C)=O)cc3)nnc2n1,CCNc1nc(NCC)nc2n1c(SCC(=O)Nc1ccc(cc1)NC(=O)C)nn2,0,NRF2
CNC(=O)c1c(NC(=O)CCS(=O)(=O)c2ccc(C)cc2)sc(C)c1C,CNC(=O)c1c(NC(=O)CCS(=O)(=O)c2ccc(cc2)C)sc(c1C)C,0,NRF2
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(-c2ccc(N3CCOCC3)nn2)cc1,[O-][N+](=O)c1ccccc1S(=O)(=O)Nc1ccc(cc1)c1ccc(nn1)N1CCOCC1,0,NRF2
O=[N+]([O-])c1ccc(Cl)c(S(=O)(=O)Nc2cccc(-c3ccc(N4CCCC4)nn3)c2)c1,Clc1ccc(cc1S(=O)(=O)Nc1cccc(c1)c1ccc(nn1)N1CCCC1)[N+](=O)[O-],0,NRF2
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1cccc(-c2ccc(N3CCOCC3)nn2)c1,[O-][N+](=O)c1ccccc1S(=O)(=O)Nc1cccc(c1)c1ccc(nn1)N1CCOCC1,0,NRF2
O=C(NCc1n[nH]c(=O)c2ccccc12)C1CC(=O)N(c2ccc(Cl)cc2)C1,O=C(C1CC(=O)N(C1)c1ccc(cc1)Cl)NCc1n[nH]c(=O)c2c1cccc2,0,NRF2
CNC(=O)c1c(NC(=O)CCS(=O)(=O)c2ccc(F)cc2)sc(C)c1C,CNC(=O)c1c(NC(=O)CCS(=O)(=O)c2ccc(cc2)F)sc(c1C)C,0,NRF2
Cc1sc(NC(=O)c2ccc3ncsc3c2)c(C(N)=O)c1C,O=C(c1ccc2c(c1)scn2)Nc1sc(c(c1C(=O)N)C)C,0,NRF2
CC(=O)c1ccc(S(=O)(=O)Nc2cccc(-c3ccc(N4CCOCC4)nn3)c2)cc1,CC(=O)c1ccc(cc1)S(=O)(=O)Nc1cccc(c1)c1ccc(nn1)N1CCOCC1,0,NRF2
COc1ccc(N2CC(C(=O)N3CCC(c4nc5ccccc5[nH]4)CC3)CC2=O)cc1,COc1ccc(cc1)N1CC(CC1=O)C(=O)N1CCC(CC1)c1nc2c([nH]1)cccc2,0,NRF2
CCNc1nc(NCC)n2c(SCC(=O)Nc3ccc(OC(F)F)cc3)nnc2n1,CCNc1nc(NCC)nc2n1c(SCC(=O)Nc1ccc(cc1)OC(F)F)nn2,0,NRF2
CCNc1nc(NCC)n2c(SCC(=O)Nc3ccccc3Cl)nnc2n1,CCNc1nc(NCC)nc2n1c(SCC(=O)Nc1ccccc1Cl)nn2,0,NRF2
O=C(C1COc2ccccc2O1)N1CCN(c2nc3c(F)cc(F)cc3s2)CC1,Fc1cc(F)c2c(c1)sc(n2)N1CCN(CC1)C(=O)C1COc2c(O1)cccc2,0,NRF2
COc1cc(OC)cc(C(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)c1,COc1cc(OC)cc(c1)C(=O)N1CCN(CC1)c1ccc(nn1)N1CCOCC1,0,NRF2
CCCC(=O)Nc1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1,CCCC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCC(CC1)c1nc2c([nH]1)cccc2,0,NRF2
O=C(COc1coc(CN2CCc3ccccc32)cc1=O)N1CCCCC1,O=C(N1CCCCC1)COc1coc(cc1=O)CN1CCc2c1cccc2,0,NRF2
Cc1cccc2sc(N3CCN(C(=O)C4COc5ccccc5O4)CC3)nc12,O=C(C1COc2c(O1)cccc2)N1CCN(CC1)c1sc2c(n1)c(C)ccc2,0,NRF2
CC(=O)Nc1ccc(NC(=O)CSc2ccc(-c3sc(C)nc3C)nn2)cc1,O=C(Nc1ccc(cc1)NC(=O)C)CSc1ccc(nn1)c1sc(nc1C)C,0,NRF2
O=C(NCCCN1CCOCC1)C(=O)NCC1OCCCN1S(=O)(=O)c1cc(F)ccc1F,Fc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCCN1CCOCC1)F,0,NRF2
CC(=O)c1ccc(NC(=O)CSc2ccc(-c3sc(C)nc3C)nn2)cc1,O=C(Nc1ccc(cc1)C(=O)C)CSc1ccc(nn1)c1sc(nc1C)C,0,NRF2
CC(=O)c1cccc(NC(=O)CSc2ccc(-c3cccnc3)nn2)c1,O=C(Nc1cccc(c1)C(=O)C)CSc1ccc(nn1)c1cccnc1,0,NRF2
COc1ccc(NC(=O)CSc2ccc(-c3cccnc3)nn2)c(OC)c1,COc1cc(OC)ccc1NC(=O)CSc1ccc(nn1)c1cccnc1,0,NRF2
Cc1ccc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC2CC2)c1,Cc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NC1CC1)C,0,NRF2
Cc1ccc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC2CCCCC2)c1,Cc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NC1CCCCC1)C,0,NRF2
COc1ccc(NC(=O)CSc2ccc(-c3cccnc3)nn2)cc1,COc1ccc(cc1)NC(=O)CSc1ccc(nn1)c1cccnc1,0,NRF2
Cc1ccc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCc2ccccc2)c1,Cc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCc1ccccc1)C,0,NRF2
Cc1ccc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NC2CCCC2)c1,Cc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NC1CCCC1)C,0,NRF2
Cc1cc(F)ccc1S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1ccncc1,Fc1ccc(c(c1)C)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1ccncc1,0,NRF2
O=C(NCc1ccccc1F)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,O=C(C(=O)NCc1ccccc1F)NCC1OCCCN1S(=O)(=O)c1cccs1,0,NRF2
COc1ccc(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCCc2ccco2)cc1OC,COc1cc(ccc1OC)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCCc1ccco1,0,NRF2
Cc1ccc2nc(N3CCN(C(=O)c4ccco4)CC3)sc2c1,Cc1ccc2c(c1)sc(n2)N1CCN(CC1)C(=O)c1ccco1,0,NRF2
COc1ccc(CCNC(=O)C(=O)NCC2OCCCN2S(=O)(=O)c2cc(C)ccc2C)cc1,COc1ccc(cc1)CCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1cc(C)ccc1C,0,NRF2
Cc1ccc(C)c(S(=O)(=O)N2CCCOC2CNC(=O)C(=O)NCc2ccccc2)c1,Cc1ccc(c(c1)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1ccccc1)C,0,NRF2
Cc1cc(F)ccc1S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1cccnc1,Fc1ccc(c(c1)C)S(=O)(=O)N1CCCOC1CNC(=O)C(=O)NCc1cccnc1,0,NRF2
O=C(NCCCO)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,OCCCNC(=O)C(=O)NCC1OCCCN1S(=O)(=O)c1cccs1,0,NRF2
Cc1ccc(NC(=O)CSc2ccc(-c3cccnc3)nn2)c(C)c1,O=C(Nc1ccc(cc1C)C)CSc1ccc(nn1)c1cccnc1,0,NRF2
Cc1ccc(S(=O)(=O)N2CCCC2CNC(=O)C(=O)NC2CC2)cc1,Cc1ccc(cc1)S(=O)(=O)N1CCCC1CNC(=O)C(=O)NC1CC1,0,NRF2
Cc1ccccc1CNC(=O)C(=O)NCC1CCCN1S(=O)(=O)c1ccccc1,O=C(C(=O)NCC1CCCN1S(=O)(=O)c1ccccc1)NCc1ccccc1C,0,NRF2
COc1ccc(F)cc1S(=O)(=O)NCC(c1ccc2c(c1)OCO2)N1CCN(C)CC1,COc1ccc(cc1S(=O)(=O)NCC(c1ccc2c(c1)OCO2)N1CCN(CC1)C)F,0,NRF2
Cc1ccc(C)c(S(=O)(=O)NCC(c2ccc3c(c2)OCO3)N2CCOCC2)c1,Cc1ccc(c(c1)S(=O)(=O)NCC(c1ccc2c(c1)OCO2)N1CCOCC1)C,0,NRF2
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc4c(cc3s2)OCCO4)cc1.Cl,CCN(S(=O)(=O)c1ccc(cc1)C(=O)N(c1nc2c(s1)cc1c(c2)OCCO1)CCCN(C)C)Cc1ccccc1.Cl,0,NRF2
O=C(CSc1nnc(NC(=O)c2ccc(F)cc2)s1)NCc1ccco1,O=C(CSc1nnc(s1)NC(=O)c1ccc(cc1)F)NCc1ccco1,0,NRF2
O=C(CSc1ccc2nnc(-c3ccccn3)n2n1)Nc1ccccc1,O=C(Nc1ccccc1)CSc1ccc2n(n1)c(nn2)c1ccccn1,0,NRF2
Cc1ccc(C)c(CSC2=NCCN2S(=O)(=O)c2ccccc2)c1,Cc1ccc(c(c1)CSC1=NCCN1S(=O)(=O)c1ccccc1)C,0,NRF2
O=C(CSc1ccc2nnc(-c3cccnc3)n2n1)Nc1ccccc1C(F)(F)F,O=C(Nc1ccccc1C(F)(F)F)CSc1ccc2n(n1)c(nn2)c1cccnc1,0,NRF2
COc1cccc2sc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N4CCCc5ccccc54)cc3)nc12.Cl,COc1cccc2c1nc(s2)N(C(=O)c1ccc(cc1)S(=O)(=O)N1CCCc2c1cccc2)CCCN(C)C.Cl,0,NRF2
CN(C)CCCN(C(=O)C1=COCCO1)c1nc2ccc(Br)cc2s1.Cl,CN(CCCN(C(=O)C1=COCCO1)c1nc2c(s1)cc(cc2)Br)C.Cl,0,NRF2
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3ccc(F)cc3s2)cc1.Cl,CCN(S(=O)(=O)c1ccc(cc1)C(=O)N(c1nc2c(s1)cc(cc2)F)CCCN(C)C)Cc1ccccc1.Cl,0,NRF2
COc1ccc2sc(N(CCCN(C)C)C(=O)c3ccc(S(=O)(=O)N(C)C4CCCCC4)cc3)nc2c1.Cl,COc1ccc2c(c1)nc(s2)N(C(=O)c1ccc(cc1)S(=O)(=O)N(C1CCCCC1)C)CCCN(C)C.Cl,0,NRF2
Cc1ccc(CSC2=NCCN2S(=O)(=O)c2ccc(F)cc2)cc1,Cc1ccc(cc1)CSC1=NCCN1S(=O)(=O)c1ccc(cc1)F,0,NRF2
CN(C)CCCN(C(=O)c1ccc2c(c1)OCCO2)c1nc2cc3c(cc2s1)OCO3.Cl,CN(CCCN(C(=O)c1ccc2c(c1)OCCO2)c1sc2c(n1)cc1c(c2)OCO1)C.Cl,0,NRF2
CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)N2CCCCCC2)cc1)c1nc2c(F)cccc2s1.Cl,CN(CCCN(C(=O)c1ccc(cc1)S(=O)(=O)N1CCCCCC1)c1sc2c(n1)c(F)ccc2)C.Cl,0,NRF2
CCN(c1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3c(C)cccc3s2)cc1.Cl,CCN(S(=O)(=O)c1ccc(cc1)C(=O)N(c1sc2c(n1)c(C)ccc2)CCCN(C)C)c1ccccc1.Cl,0,NRF2
CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1)c1nc2ccc(Br)cc2s1.Cl,CN(CCCN(C(=O)c1ccc(cc1)S(=O)(=O)N(C1CCCCC1)C)c1nc2c(s1)cc(cc2)Br)C.Cl,0,NRF2
CN(C)CCCN(C(=O)c1ccc(S(=O)(=O)N(C)C2CCCCC2)cc1)c1nc2ccc(F)cc2s1.Cl,CN(CCCN(C(=O)c1ccc(cc1)S(=O)(=O)N(C1CCCCC1)C)c1nc2c(s1)cc(cc2)F)C.Cl,0,NRF2
CCOC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)N(CCCN(C)C)c3nc4ccc(OC)cc4s3)cc2)CC1.Cl,CCOC(=O)N1CCN(CC1)S(=O)(=O)c1ccc(cc1)C(=O)N(c1sc2c(n1)ccc(c2)OC)CCCN(C)C.Cl,0,NRF2
O=C1CC(NS(=O)(=O)c2cccs2)CN1c1ccccc1,O=C1CC(CN1c1ccccc1)NS(=O)(=O)c1cccs1,0,NRF2
O=c1[nH]cc(S(=O)(=O)N2CCN(c3cccc(Cl)c3)CC2)c(=O)[nH]1,Clc1cccc(c1)N1CCN(CC1)S(=O)(=O)c1c[nH]c(=O)[nH]c1=O,0,NRF2
O=C(CSc1nnc2ccc(-c3ccccn3)nn12)Nc1ccccc1,O=C(Nc1ccccc1)CSc1nnc2n1nc(cc2)c1ccccn1,0,NRF2
O=C(C=Cc1ccc2c(c1)OCO2)NCCS(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,O=C(C=Cc1ccc2c(c1)OCO2)NCCS(=O)(=O)N1CCN(CC1)c1ccc(cc1)F,0,NRF2
CCN(Cc1ccccc1)S(=O)(=O)c1ccc(C(=O)N(CCCN(C)C)c2nc3cc(C)cc(C)c3s2)cc1.Cl,CCN(S(=O)(=O)c1ccc(cc1)C(=O)N(c1nc2c(s1)c(C)cc(c2)C)CCCN(C)C)Cc1ccccc1.Cl,0,NRF2
CC(=O)Nc1ccc(S(=O)(=O)Nc2cccc(-n3c(C)nc4ccccc4c3=O)c2)cc1,CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1cccc(c1)n1c(C)nc2c(c1=O)cccc2,0,NRF2
CCC(=O)Nc1ccc(S(=O)(=O)N2CCC(c3nc4ccccc4[nH]3)CC2)cc1,CCC(=O)Nc1ccc(cc1)S(=O)(=O)N1CCC(CC1)c1nc2c([nH]1)cccc2,0,NRF2
CCCn1c(=NC(=O)CS(=O)(=O)c2ccccc2)sc2cc(S(C)(=O)=O)ccc21,CCCn1c(=NC(=O)CS(=O)(=O)c2ccccc2)sc2c1ccc(c2)S(=O)(=O)C,0,NRF2
O=C(c1cccs1)N1CCN(c2nc3c(F)cc(F)cc3s2)CC1,Fc1cc(F)c2c(c1)sc(n2)N1CCN(CC1)C(=O)c1cccs1,0,NRF2
Cc1cccc2sc(N3CCN(C(=O)c4cccs4)CC3)nc12,O=C(c1cccs1)N1CCN(CC1)c1nc2c(s1)cccc2C,0,NRF2
Cc1ccccc1NC(=O)C(=O)NCCCN1CCCC1=O,O=C1CCCN1CCCNC(=O)C(=O)Nc1ccccc1C,0,NRF2
O=C(C1=COCCO1)N1CCN(c2nc3ccc([N+](=O)[O-])cc3s2)CC1,O=C(C1=COCCO1)N1CCN(CC1)c1nc2c(s1)cc(cc2)[N+](=O)[O-],0,NRF2
O=C(NCCSc1ncc(-c2ccc(F)cc2)[nH]1)c1ccc2c(c1)OCO2,Fc1ccc(cc1)c1cnc([nH]1)SCCNC(=O)c1ccc2c(c1)OCO2,0,NRF2
O=C(c1ccccc1[N+](=O)[O-])N1CCN(c2ccc(N3CCOCC3)nn2)CC1,O=C(c1ccccc1[N+](=O)[O-])N1CCN(CC1)c1ccc(nn1)N1CCOCC1,0,NRF2
O=[N+]([O-])c1ccc(S(=O)(=O)N2CCN(c3ccc(N4CCOCC4)nn3)CC2)cc1,O=S(=O)(c1ccc(cc1)[N+](=O)[O-])N1CCN(CC1)c1ccc(nn1)N1CCOCC1,0,NRF2
